source_file,source_sheet,source_row_number,source_category,dataset_from_file,zone_from_file,dataset,method,family,criterion,feature_set_id,num_features,selected_features,feature,selection_frequency,mean_rank,borda_score,rrf_score,cluster,tier,tier_label,zone,path
ciciot_candidate_feature_sets.csv,,31,candidate_feature_sets,ciciot,,ciciot,fisher_lightgbm,hybrid,q50,ciciot__fisher_lightgbm__q50__k20,20,Time_To_Live;Max;Tot size;Header_Length;IAT;Rate;HTTPS;Variance;Std;Min;DNS;syn_count;ack_flag_number;TCP;Number;IPv;ARP;syn_flag_number;LLC;AVG,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,32,candidate_feature_sets,ciciot,,ciciot,fisher_lightgbm,hybrid,q75,ciciot__fisher_lightgbm__q75__k30,30,Time_To_Live;Max;Tot size;Header_Length;IAT;Rate;HTTPS;Variance;Std;Min;DNS;syn_count;ack_flag_number;TCP;Number;IPv;ARP;syn_flag_number;LLC;AVG;Protocol Type;fin_flag_number;rst_flag_number;psh_flag_number;ece_flag_number;cwr_flag_number;ack_count;fin_count;rst_count;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,33,candidate_feature_sets,ciciot,,ciciot,ga,metaheuristic,elbow,ciciot__ga__elbow__k7,7,rst_flag_number;ack_count;ack_flag_number;HTTP;syn_flag_number;Protocol Type;Tot size,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,34,candidate_feature_sets,ciciot,,ciciot,ga,metaheuristic,q25,ciciot__ga__q25__k10,10,rst_flag_number;ack_count;ack_flag_number;HTTP;syn_flag_number;Protocol Type;Tot size;IAT;psh_flag_number;Std,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,35,candidate_feature_sets,ciciot,,ciciot,ga,metaheuristic,q50,ciciot__ga__q50__k20,20,rst_flag_number;ack_count;ack_flag_number;HTTP;syn_flag_number;Protocol Type;Tot size;IAT;psh_flag_number;Std;Min;Header_Length;AVG;HTTPS;Variance;fin_flag_number;TCP;UDP;syn_count;Time_To_Live,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,36,candidate_feature_sets,ciciot,,ciciot,ga,metaheuristic,q75,ciciot__ga__q75__k30,30,rst_flag_number;ack_count;ack_flag_number;HTTP;syn_flag_number;Protocol Type;Tot size;IAT;psh_flag_number;Std;Min;Header_Length;AVG;HTTPS;Variance;fin_flag_number;TCP;UDP;syn_count;Time_To_Live;Rate;Max;LLC;Tot sum;ARP;IPv;DNS;Number;ICMP;fin_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,37,candidate_feature_sets,ciciot,,ciciot,lasso_c0.01,embedded,elbow,ciciot__lasso_c0.01__elbow__k4,4,Number;HTTPS;ack_flag_number;Rate,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,38,candidate_feature_sets,ciciot,,ciciot,lasso_c0.01,embedded,q25,ciciot__lasso_c0.01__q25__k10,10,Number;HTTPS;ack_flag_number;Rate;syn_flag_number;ack_count;rst_flag_number;Time_To_Live;Std;Tot sum,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,39,candidate_feature_sets,ciciot,,ciciot,lasso_c0.01,embedded,q50,ciciot__lasso_c0.01__q50__k20,20,Number;HTTPS;ack_flag_number;Rate;syn_flag_number;ack_count;rst_flag_number;Time_To_Live;Std;Tot sum;Max;DNS;Variance;IRC;UDP;cwr_flag_number;SSH;IPv;ARP;LLC,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,40,candidate_feature_sets,ciciot,,ciciot,lasso_c0.01,embedded,q75,ciciot__lasso_c0.01__q75__k30,30,Number;HTTPS;ack_flag_number;Rate;syn_flag_number;ack_count;rst_flag_number;Time_To_Live;Std;Tot sum;Max;DNS;Variance;IRC;UDP;cwr_flag_number;SSH;IPv;ARP;LLC;Min;Telnet;SMTP;AVG;Tot size;IAT;DHCP;TCP;IGMP;ICMP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,41,candidate_feature_sets,ciciot,,ciciot,lasso_c0.1,embedded,elbow,ciciot__lasso_c0.1__elbow__k7,7,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,42,candidate_feature_sets,ciciot,,ciciot,lasso_c0.1,embedded,q25,ciciot__lasso_c0.1__q25__k10,10,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;fin_count;Tot sum;Rate,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,43,candidate_feature_sets,ciciot,,ciciot,lasso_c0.1,embedded,q50,ciciot__lasso_c0.1__q50__k20,20,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;fin_count;Tot sum;Rate;rst_count;TCP;Header_Length;psh_flag_number;Time_To_Live;Variance;UDP;Max;Protocol Type;cwr_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,44,candidate_feature_sets,ciciot,,ciciot,lasso_c0.1,embedded,q75,ciciot__lasso_c0.1__q75__k30,30,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;fin_count;Tot sum;Rate;rst_count;TCP;Header_Length;psh_flag_number;Time_To_Live;Variance;UDP;Max;Protocol Type;cwr_flag_number;Std;DNS;IRC;ICMP;ece_flag_number;Tot size;AVG;SMTP;HTTP;SSH,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,45,candidate_feature_sets,ciciot,,ciciot,lasso_c1.0,embedded,elbow,ciciot__lasso_c1.0__elbow__k7,7,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,46,candidate_feature_sets,ciciot,,ciciot,lasso_c1.0,embedded,q25,ciciot__lasso_c1.0__q25__k10,10,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;Tot sum;fin_count;Rate,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,47,candidate_feature_sets,ciciot,,ciciot,lasso_c1.0,embedded,q50,ciciot__lasso_c1.0__q50__k20,20,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;Tot sum;fin_count;Rate;Header_Length;TCP;rst_count;psh_flag_number;UDP;Time_To_Live;Variance;Max;Protocol Type;cwr_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,48,candidate_feature_sets,ciciot,,ciciot,lasso_c1.0,embedded,q75,ciciot__lasso_c1.0__q75__k30,30,Number;rst_flag_number;syn_flag_number;ack_flag_number;HTTPS;syn_count;ack_count;Tot sum;fin_count;Rate;Header_Length;TCP;rst_count;psh_flag_number;UDP;Time_To_Live;Variance;Max;Protocol Type;cwr_flag_number;Std;ICMP;fin_flag_number;IRC;DNS;ece_flag_number;Tot size;AVG;SMTP;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,49,candidate_feature_sets,ciciot,,ciciot,lightgbm,embedded,elbow,ciciot__lightgbm__elbow__k13,13,Time_To_Live;Max;Rate;IAT;Header_Length;Tot sum;AVG;HTTPS;psh_flag_number;Variance;Min;Std;DNS,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,50,candidate_feature_sets,ciciot,,ciciot,lightgbm,embedded,q25,ciciot__lightgbm__q25__k10,10,Time_To_Live;Max;Rate;IAT;Header_Length;Tot sum;AVG;HTTPS;psh_flag_number;Variance,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,51,candidate_feature_sets,ciciot,,ciciot,lightgbm,embedded,q50,ciciot__lightgbm__q50__k20,20,Time_To_Live;Max;Rate;IAT;Header_Length;Tot sum;AVG;HTTPS;psh_flag_number;Variance;Min;Std;DNS;UDP;HTTP;syn_flag_number;ICMP;ack_flag_number;fin_flag_number;Number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,52,candidate_feature_sets,ciciot,,ciciot,lightgbm,embedded,q75,ciciot__lightgbm__q75__k30,30,Time_To_Live;Max;Rate;IAT;Header_Length;Tot sum;AVG;HTTPS;psh_flag_number;Variance;Min;Std;DNS;UDP;HTTP;syn_flag_number;ICMP;ack_flag_number;fin_flag_number;Number;TCP;ARP;SSH;DHCP;rst_flag_number;IPv;syn_count;ack_count;IGMP;fin_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,53,candidate_feature_sets,ciciot,,ciciot,mi_ga,hybrid,elbow,ciciot__mi_ga__elbow__k7,7,UDP;syn_flag_number;Tot sum;Header_Length;IAT;psh_flag_number;ack_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,54,candidate_feature_sets,ciciot,,ciciot,mi_ga,hybrid,q25,ciciot__mi_ga__q25__k10,10,UDP;syn_flag_number;Tot sum;Header_Length;IAT;psh_flag_number;ack_flag_number;ack_count;HTTPS;Rate,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,55,candidate_feature_sets,ciciot,,ciciot,mi_ga,hybrid,q50,ciciot__mi_ga__q50__k20,20,UDP;syn_flag_number;Tot sum;Header_Length;IAT;psh_flag_number;ack_flag_number;ack_count;HTTPS;Rate;Min;Std;Tot size;syn_count;AVG;TCP;Time_To_Live;Max;Number;Variance,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,56,candidate_feature_sets,ciciot,,ciciot,mi_ga,hybrid,q75,ciciot__mi_ga__q75__k30,30,UDP;syn_flag_number;Tot sum;Header_Length;IAT;psh_flag_number;ack_flag_number;ack_count;HTTPS;Rate;Min;Std;Tot size;syn_count;AVG;TCP;Time_To_Live;Max;Number;Variance;Protocol Type;fin_flag_number;rst_flag_number;ece_flag_number;cwr_flag_number;fin_count;rst_count;HTTP;DNS;Telnet,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,57,candidate_feature_sets,ciciot,,ciciot,mi_rfe,hybrid,elbow,ciciot__mi_rfe__elbow__k20,20,syn_count;syn_flag_number;Variance;TCP;Tot sum;Header_Length;Max;Number;HTTPS;ack_flag_number;Std;psh_flag_number;Rate;IAT;ack_count;UDP;Min;Time_To_Live;Tot size;AVG,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,58,candidate_feature_sets,ciciot,,ciciot,mi_rfe,hybrid,q25,ciciot__mi_rfe__q25__k10,10,syn_count;syn_flag_number;Variance;TCP;Tot sum;Header_Length;Max;Number;HTTPS;ack_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,59,candidate_feature_sets,ciciot,,ciciot,mi_rfe,hybrid,q50,ciciot__mi_rfe__q50__k20,20,syn_count;syn_flag_number;Variance;TCP;Tot sum;Header_Length;Max;Number;HTTPS;ack_flag_number;Std;psh_flag_number;Rate;IAT;ack_count;UDP;Min;Time_To_Live;Tot size;AVG,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,60,candidate_feature_sets,ciciot,,ciciot,mi_rfe,hybrid,q75,ciciot__mi_rfe__q75__k30,30,syn_count;syn_flag_number;Variance;TCP;Tot sum;Header_Length;Max;Number;HTTPS;ack_flag_number;Std;psh_flag_number;Rate;IAT;ack_count;UDP;Min;Time_To_Live;Tot size;AVG;Protocol Type;fin_flag_number;rst_flag_number;ece_flag_number;cwr_flag_number;fin_count;rst_count;HTTP;DNS;Telnet,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,61,candidate_feature_sets,ciciot,,ciciot,mrmr,filter,elbow,ciciot__mrmr__elbow__k5,5,Number;ack_count;Tot sum;IAT;Telnet,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,62,candidate_feature_sets,ciciot,,ciciot,mrmr,filter,q25,ciciot__mrmr__q25__k10,10,Number;ack_count;Tot sum;IAT;Telnet;UDP;cwr_flag_number;IGMP;Rate;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,63,candidate_feature_sets,ciciot,,ciciot,mrmr,filter,q50,ciciot__mrmr__q50__k20,20,Number;ack_count;Tot sum;IAT;Telnet;UDP;cwr_flag_number;IGMP;Rate;HTTP;Variance;SMTP;DHCP;HTTPS;SSH;Min;fin_flag_number;Time_To_Live;psh_flag_number;IRC,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,64,candidate_feature_sets,ciciot,,ciciot,mrmr,filter,q75,ciciot__mrmr__q75__k30,30,Number;ack_count;Tot sum;IAT;Telnet;UDP;cwr_flag_number;IGMP;Rate;HTTP;Variance;SMTP;DHCP;HTTPS;SSH;Min;fin_flag_number;Time_To_Live;psh_flag_number;IRC;IPv;syn_flag_number;ece_flag_number;DNS;ICMP;AVG;Header_Length;LLC;fin_count;Tot size,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,65,candidate_feature_sets,ciciot,,ciciot,mutual_info,filter,elbow,ciciot__mutual_info__elbow__k20,20,Number;Header_Length;Tot sum;ack_count;AVG;HTTPS;Tot size;ack_flag_number;Time_To_Live;IAT;Rate;Std;Max;Variance;psh_flag_number;TCP;UDP;Min;syn_flag_number;syn_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,66,candidate_feature_sets,ciciot,,ciciot,mutual_info,filter,q25,ciciot__mutual_info__q25__k10,10,Number;Header_Length;Tot sum;ack_count;AVG;HTTPS;Tot size;ack_flag_number;Time_To_Live;IAT,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,67,candidate_feature_sets,ciciot,,ciciot,mutual_info,filter,q50,ciciot__mutual_info__q50__k20,20,Number;Header_Length;Tot sum;ack_count;AVG;HTTPS;Tot size;ack_flag_number;Time_To_Live;IAT;Rate;Std;Max;Variance;psh_flag_number;TCP;UDP;Min;syn_flag_number;syn_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,68,candidate_feature_sets,ciciot,,ciciot,mutual_info,filter,q75,ciciot__mutual_info__q75__k30,30,Number;Header_Length;Tot sum;ack_count;AVG;HTTPS;Tot size;ack_flag_number;Time_To_Live;IAT;Rate;Std;Max;Variance;psh_flag_number;TCP;UDP;Min;syn_flag_number;syn_count;IPv;LLC;ICMP;ARP;fin_flag_number;DNS;Protocol Type;fin_count;rst_flag_number;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,69,candidate_feature_sets,ciciot,,ciciot,pearson,filter,elbow,ciciot__pearson__elbow__k17,17,Number;Time_To_Live;Std;HTTPS;Max;Tot size;AVG;ack_flag_number;Variance;Header_Length;DNS;IPv;ARP;LLC;Rate;IAT;Min,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,70,candidate_feature_sets,ciciot,,ciciot,pearson,filter,q25,ciciot__pearson__q25__k10,10,Number;Time_To_Live;Std;HTTPS;Max;Tot size;AVG;ack_flag_number;Variance;Header_Length,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,71,candidate_feature_sets,ciciot,,ciciot,pearson,filter,q50,ciciot__pearson__q50__k20,20,Number;Time_To_Live;Std;HTTPS;Max;Tot size;AVG;ack_flag_number;Variance;Header_Length;DNS;IPv;ARP;LLC;Rate;IAT;Min;syn_count;syn_flag_number;TCP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,72,candidate_feature_sets,ciciot,,ciciot,pearson,filter,q75,ciciot__pearson__q75__k30,30,Number;Time_To_Live;Std;HTTPS;Max;Tot size;AVG;ack_flag_number;Variance;Header_Length;DNS;IPv;ARP;LLC;Rate;IAT;Min;syn_count;syn_flag_number;TCP;SSH;ICMP;rst_count;rst_flag_number;fin_count;DHCP;IGMP;Tot sum;fin_flag_number;psh_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,73,candidate_feature_sets,ciciot,,ciciot,pso,metaheuristic,elbow,ciciot__pso__elbow__k15,15,ICMP;DNS;Protocol Type;Time_To_Live;IAT;IPv;ack_count;fin_flag_number;rst_flag_number;HTTP;fin_count;AVG;syn_flag_number;psh_flag_number;ack_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,74,candidate_feature_sets,ciciot,,ciciot,pso,metaheuristic,q25,ciciot__pso__q25__k10,10,ICMP;DNS;Protocol Type;Time_To_Live;IAT;IPv;ack_count;fin_flag_number;rst_flag_number;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,75,candidate_feature_sets,ciciot,,ciciot,pso,metaheuristic,q50,ciciot__pso__q50__k20,20,ICMP;DNS;Protocol Type;Time_To_Live;IAT;IPv;ack_count;fin_flag_number;rst_flag_number;HTTP;fin_count;AVG;syn_flag_number;psh_flag_number;ack_flag_number;HTTPS;Min;TCP;Tot size;Variance,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,76,candidate_feature_sets,ciciot,,ciciot,pso,metaheuristic,q75,ciciot__pso__q75__k30,30,ICMP;DNS;Protocol Type;Time_To_Live;IAT;IPv;ack_count;fin_flag_number;rst_flag_number;HTTP;fin_count;AVG;syn_flag_number;psh_flag_number;ack_flag_number;HTTPS;Min;TCP;Tot size;Variance;Header_Length;Max;Std;ARP;syn_count;UDP;Number;Rate;LLC;Tot sum,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,77,candidate_feature_sets,ciciot,,ciciot,reliefF,filter,elbow,ciciot__reliefF__elbow__k35,35,IAT;cwr_flag_number;SSH;Number;fin_flag_number;fin_count;ece_flag_number;Protocol Type;DHCP;IGMP;IRC;SMTP;ICMP;Telnet;syn_count;TCP;syn_flag_number;HTTP;UDP;psh_flag_number;Variance;HTTPS;rst_count;rst_flag_number;Tot sum;ack_count;Tot size;AVG;Header_Length;Min;LLC;IPv;ARP;DNS;ack_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,78,candidate_feature_sets,ciciot,,ciciot,reliefF,filter,q25,ciciot__reliefF__q25__k10,10,IAT;cwr_flag_number;SSH;Number;fin_flag_number;fin_count;ece_flag_number;Protocol Type;DHCP;IGMP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,79,candidate_feature_sets,ciciot,,ciciot,reliefF,filter,q50,ciciot__reliefF__q50__k20,20,IAT;cwr_flag_number;SSH;Number;fin_flag_number;fin_count;ece_flag_number;Protocol Type;DHCP;IGMP;IRC;SMTP;ICMP;Telnet;syn_count;TCP;syn_flag_number;HTTP;UDP;psh_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,80,candidate_feature_sets,ciciot,,ciciot,reliefF,filter,q75,ciciot__reliefF__q75__k30,30,IAT;cwr_flag_number;SSH;Number;fin_flag_number;fin_count;ece_flag_number;Protocol Type;DHCP;IGMP;IRC;SMTP;ICMP;Telnet;syn_count;TCP;syn_flag_number;HTTP;UDP;psh_flag_number;Variance;HTTPS;rst_count;rst_flag_number;Tot sum;ack_count;Tot size;AVG;Header_Length;Min,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,81,candidate_feature_sets,ciciot,,ciciot,rf,embedded,elbow,ciciot__rf__elbow__k15,15,Number;HTTPS;ack_flag_number;Tot size;IAT;AVG;Header_Length;Rate;ack_count;Max;Std;Variance;Tot sum;Time_To_Live;Min,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,82,candidate_feature_sets,ciciot,,ciciot,rf,embedded,q25,ciciot__rf__q25__k10,10,Number;HTTPS;ack_flag_number;Tot size;IAT;AVG;Header_Length;Rate;ack_count;Max,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,83,candidate_feature_sets,ciciot,,ciciot,rf,embedded,q50,ciciot__rf__q50__k20,20,Number;HTTPS;ack_flag_number;Tot size;IAT;AVG;Header_Length;Rate;ack_count;Max;Std;Variance;Tot sum;Time_To_Live;Min;TCP;psh_flag_number;syn_count;syn_flag_number;HTTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,84,candidate_feature_sets,ciciot,,ciciot,rf,embedded,q75,ciciot__rf__q75__k30,30,Number;HTTPS;ack_flag_number;Tot size;IAT;AVG;Header_Length;Rate;ack_count;Max;Std;Variance;Tot sum;Time_To_Live;Min;TCP;psh_flag_number;syn_count;syn_flag_number;HTTP;UDP;rst_count;ICMP;DNS;IPv;rst_flag_number;Protocol Type;LLC;ARP;fin_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,85,candidate_feature_sets,ciciot,,ciciot,rfe,wrapper,elbow,ciciot__rfe__elbow__k19,19,Variance;Number;Std;Max;TCP;ICMP;Tot sum;psh_flag_number;rst_flag_number;syn_flag_number;UDP;HTTPS;fin_count;Protocol Type;Rate;syn_count;HTTP;rst_count;fin_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,86,candidate_feature_sets,ciciot,,ciciot,rfe,wrapper,q25,ciciot__rfe__q25__k10,10,Variance;Number;Std;Max;TCP;ICMP;Tot sum;psh_flag_number;rst_flag_number;syn_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,87,candidate_feature_sets,ciciot,,ciciot,rfe,wrapper,q50,ciciot__rfe__q50__k20,20,Variance;Number;Std;Max;TCP;ICMP;Tot sum;psh_flag_number;rst_flag_number;syn_flag_number;UDP;HTTPS;fin_count;Protocol Type;Rate;syn_count;HTTP;rst_count;fin_flag_number;Tot size,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,88,candidate_feature_sets,ciciot,,ciciot,rfe,wrapper,q75,ciciot__rfe__q75__k30,30,Variance;Number;Std;Max;TCP;ICMP;Tot sum;psh_flag_number;rst_flag_number;syn_flag_number;UDP;HTTPS;fin_count;Protocol Type;Rate;syn_count;HTTP;rst_count;fin_flag_number;Tot size;ack_count;ack_flag_number;Header_Length;IRC;AVG;cwr_flag_number;ece_flag_number;DNS;Min;SMTP,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,89,candidate_feature_sets,ciciot,,ciciot,rfecv,wrapper,elbow,ciciot__rfecv__elbow__k34,34,Variance;Number;IAT;Tot size;Std;AVG;Max;Min;Tot sum;LLC;IPv;ICMP;IRC;TCP;UDP;HTTPS;DNS;SMTP;ack_count;syn_count;fin_count;rst_count;HTTP;psh_flag_number;rst_flag_number;syn_flag_number;fin_flag_number;Rate;cwr_flag_number;ece_flag_number;ack_flag_number;Protocol Type;Time_To_Live;Header_Length,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,90,candidate_feature_sets,ciciot,,ciciot,rfecv,wrapper,q25,ciciot__rfecv__q25__k10,10,Variance;Number;IAT;Tot size;Std;AVG;Max;Min;Tot sum;LLC,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,91,candidate_feature_sets,ciciot,,ciciot,rfecv,wrapper,q50,ciciot__rfecv__q50__k20,20,Variance;Number;IAT;Tot size;Std;AVG;Max;Min;Tot sum;LLC;IPv;ICMP;IRC;TCP;UDP;HTTPS;DNS;SMTP;ack_count;syn_count,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,92,candidate_feature_sets,ciciot,,ciciot,rfecv,wrapper,q75,ciciot__rfecv__q75__k30,30,Variance;Number;IAT;Tot size;Std;AVG;Max;Min;Tot sum;LLC;IPv;ICMP;IRC;TCP;UDP;HTTPS;DNS;SMTP;ack_count;syn_count;fin_count;rst_count;HTTP;psh_flag_number;rst_flag_number;syn_flag_number;fin_flag_number;Rate;cwr_flag_number;ece_flag_number,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,93,candidate_feature_sets,ciciot,,ciciot,xgboost,embedded,elbow,ciciot__xgboost__elbow__k3,3,Number;HTTPS;Max,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,94,candidate_feature_sets,ciciot,,ciciot,xgboost,embedded,q25,ciciot__xgboost__q25__k10,10,Number;HTTPS;Max;IAT;syn_flag_number;rst_flag_number;Min;syn_count;Header_Length;Tot size,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,95,candidate_feature_sets,ciciot,,ciciot,xgboost,embedded,q50,ciciot__xgboost__q50__k20,20,Number;HTTPS;Max;IAT;syn_flag_number;rst_flag_number;Min;syn_count;Header_Length;Tot size;fin_count;AVG;fin_flag_number;Time_To_Live;ack_flag_number;psh_flag_number;rst_count;ack_count;Std;Rate,,,,,,,,,,
ciciot_candidate_feature_sets.csv,,96,candidate_feature_sets,ciciot,,ciciot,xgboost,embedded,q75,ciciot__xgboost__q75__k30,30,Number;HTTPS;Max;IAT;syn_flag_number;rst_flag_number;Min;syn_count;Header_Length;Tot size;fin_count;AVG;fin_flag_number;Time_To_Live;ack_flag_number;psh_flag_number;rst_count;ack_count;Std;Rate;TCP;HTTP;IPv;Tot sum;Variance;DNS;LLC;UDP;ICMP;ARP,,,,,,,,,,
ciciot_core.csv,,1,core_feature_list,ciciot,core,,,,,,,,Number,,,,,,,,,
ciciot_core.csv,,2,core_feature_list,ciciot,core,,,,,,,,HTTPS,,,,,,,,,
ciciot_core.csv,,3,core_feature_list,ciciot,core,,,,,,,,ack_flag_number,,,,,,,,,
ciciot_core.csv,,4,core_feature_list,ciciot,core,,,,,,,,syn_flag_number,,,,,,,,,
ciciot_core.csv,,5,core_feature_list,ciciot,core,,,,,,,,Max,,,,,,,,,
ciciot_core.csv,,6,core_feature_list,ciciot,core,,,,,,,,Header_Length,,,,,,,,,
ciciot_core.csv,,7,core_feature_list,ciciot,core,,,,,,,,Variance,,,,,,,,,
ciciot_core.csv,,8,core_feature_list,ciciot,core,,,,,,,,Std,,,,,,,,,
ciciot_core.csv,,9,core_feature_list,ciciot,core,,,,,,,,Time_To_Live,,,,,,,,,
ciciot_core.csv,,10,core_feature_list,ciciot,core,,,,,,,,Rate,,,,,,,,,
ciciot_core.csv,,11,core_feature_list,ciciot,core,,,,,,,,Tot size,,,,,,,,,
ciciot_core.csv,,12,core_feature_list,ciciot,core,,,,,,,,syn_count,,,,,,,,,
ciciot_core.csv,,13,core_feature_list,ciciot,core,,,,,,,,ack_count,,,,,,,,,
ciciot_core.csv,,14,core_feature_list,ciciot,core,,,,,,,,AVG,,,,,,,,,
ciciot_core.csv,,15,core_feature_list,ciciot,core,,,,,,,,IAT,,,,,,,,,
ciciot_core.csv,,16,core_feature_list,ciciot,core,,,,,,,,rst_flag_number,,,,,,,,,
ciciot_core.csv,,17,core_feature_list,ciciot,core,,,,,,,,Tot sum,,,,,,,,,
ciciot_core.csv,,18,core_feature_list,ciciot,core,,,,,,,,TCP,,,,,,,,,
ciciot_effectiveness.csv,,1,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Variance,,,,,,,,,
ciciot_effectiveness.csv,,2,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Number,,,,,,,,,
ciciot_effectiveness.csv,,3,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Std,,,,,,,,,
ciciot_effectiveness.csv,,4,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Max,,,,,,,,,
ciciot_effectiveness.csv,,5,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,TCP,,,,,,,,,
ciciot_effectiveness.csv,,6,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,ICMP,,,,,,,,,
ciciot_effectiveness.csv,,7,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Tot sum,,,,,,,,,
ciciot_effectiveness.csv,,8,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,psh_flag_number,,,,,,,,,
ciciot_effectiveness.csv,,9,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,rst_flag_number,,,,,,,,,
ciciot_effectiveness.csv,,10,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,syn_flag_number,,,,,,,,,
ciciot_effectiveness.csv,,11,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,UDP,,,,,,,,,
ciciot_effectiveness.csv,,12,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,HTTPS,,,,,,,,,
ciciot_effectiveness.csv,,13,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,fin_count,,,,,,,,,
ciciot_effectiveness.csv,,14,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Protocol Type,,,,,,,,,
ciciot_effectiveness.csv,,15,champion_zone_feature_list,ciciot,effectiveness,,,,,,,,Rate,,,,,,,,,
